"index","organization_id","name","country","description","order_date","ship_date","industry","no_of_emp","customer_id","product_id","sales"
652,"8d3D540Be95fb0e","Griffin-Mahoney","United States Virgin Islands","Multi-channeled didactic open system","2017-06-08","2017-06-13","Mining / Metals",7637,"SR-20740","OFF-PA-10000482","35.168"
653,"dFfc100FCCdc16D","Parker, Garza and Mcintosh","American Samoa","Optimized systematic alliance","2017-06-08","2017-06-13","Glass / Ceramics / Concrete",7720,"AR-10405","OFF-PA-10003892","72.588"
654,"af8Ed38Dd67200D","Mclean-Boyle","Niger","Compatible static Graphical User Interface","2014-11-19","2014-11-24","Recreational Facilities / Services",8935,"AR-10405","TEC-AC-10001101","221.16"
655,"d2cb5B5e5AC938A","Bradley PLC","Eritrea","Synchronized secondary project","2014-11-19","2014-11-24","Packaging / Containers",9343,"CR-12730","OFF-AP-10002439","281.97"
656,"3d97Cd90189d7EE","Lowe-Harper","Western Sahara","Decentralized maximized support","2016-11-26","2016-11-30","Aviation / Aerospace",4331,"CR-12730","OFF-BI-10002827","3406.664"
657,"dE596ab67E93e2d","Riley-Hodge","Egypt","Profit-focused 24/7 frame","2016-11-26","2016-11-30","Translation / Localization",9307,"CR-12730","OFF-EN-10002230","37.17"
658,"E62Dfc6a5f4D9AF","Anderson, Swanson and Cummings","Lithuania","Fully-configurable dynamic framework","2016-11-26","2016-11-30","Wholesale",6596,"EH-14125","FUR-CH-10001215","64.96"
659,"CEFBAaEE9E02DFF","Anderson, Snyder and Finley","Thailand","Face-to-face attitude-oriented approach","2016-11-26","2016-11-30","Sporting Goods",8193,"EH-14125","OFF-BI-10004654","595.38"
660,"d7e36A468eeE59f","Ross and Sons","Peru","Sharable bandwidth-monitored orchestration","2017-01-23","2017-01-27","Medical Equipment",5685,"CB-12025","OFF-ST-10001490","95.984"
661,"D60EB560ccf800f","Neal, Maxwell and Moore","Haiti","Open-architected discrete collaboration","2017-01-23","2017-01-27","Business Supplies / Equipment",8738,"CB-12025","OFF-ST-10001511","4.938"
662,"32Dffb53469eA98","Yates, Massey and Ortiz","Christmas Island","Secured leadingedge infrastructure","2014-09-22","2014-09-29","Computer Hardware",6330,"CB-12025","FUR-TA-10001768","97.44"
663,"bafeFC8C48EFD29","Sparks and Sons","Moldova","Centralized user-facing adapter","2014-09-22","2014-09-29","Staffing / Recruiting",6733,"CB-12025","OFF-BI-10003981","3.984"
664,"c6A9ED6D253b628","Curry, Villa and Bauer","Wallis and Futuna","Monitored national monitoring","2014-09-22","2014-09-29","Motion Pictures / Film",6953,"SP-20545","OFF-ST-10001522","13.04"
665,"b40e9aBb87c7a77","Mcconnell-Ballard","Somalia","Versatile tangible hub","2014-09-22","2014-09-29","Ranching",6843,"RC-19825","OFF-FA-10000621","579.528"
666,"d0B5D62f4ba941f","Rowe-Horton","Argentina","Cross-platform stable flexibility","2014-03-26","2014-03-30","Renewables / Environment",5422,"TH-21235","OFF-SU-10004231","18.75"
667,"5f9CcEF7f1B7Fe9","Harmon-Arellano","Slovenia","Function-based client-driven data-warehouse","2016-06-06","2016-06-11","Sports",5411,"TH-21235","OFF-PA-10000474","3023.928"
668,"6EADf7EDff2354B","Lawrence-Vaughan","Slovenia","Exclusive incremental process improvement","2016-06-06","2016-06-11","Ranching",2999,"TH-21235","TEC-PH-10004042","26.96"
669,"FE7fbd9a048C647","Parsons, Bradshaw and Waller","French Southern Territories","Optimized interactive Graphic Interface","2016-06-06","2016-06-11","Philanthropy",275,"RP-19390","FUR-FU-10003096","477.6"
670,"fff54EBcb7F443b","Phillips, Gomez and Rocha","Bangladesh","Advanced global open architecture","2017-08-31","2017-09-05","Telecommunications",5299,"MO-17800","FUR-FU-10002759","193.95"
671,"e82EC3fEFC5aC80","Ochoa, Hodges and Jacobson","India","Inverse systemic ability","2015-12-07","2015-12-07","Alternative Dispute Resolution",8891,"MO-17800","FUR-TA-10000688","12.96"
672,"4D5DEaBDeeF638a","Pham, Owens and Frost","Yemen","Persistent leadingedge neural-net","2017-11-16","2017-11-20","Automotive",9158,"MO-17800","OFF-PA-10002377","119.94"
673,"f38fA25e81C049A","Young Inc","Ukraine","Sharable human-resource contingency","2017-11-16","2017-11-20","Maritime",5033,"TD-20995","OFF-AR-10001954","12.42"
674,"6D6FfdeD2ca1FE8","Caldwell-Burns","Sierra Leone","Mandatory even-keeled support","2016-04-23","2016-04-27","Government Relations",3651,"RB-19570","OFF-AP-10004532","18.088"
675,"A4b5BDC21c0C9d1","Hampton-Sheppard","Montserrat","Advanced national Graphic Interface","2016-04-23","2016-04-27","Leisure / Travel",4005,"RB-19570","OFF-PA-10002137","71.97"
676,"a8954a402A90E7f","Norman, Christian and Johnston","Kyrgyz Republic","Pre-emptive didactic firmware","2017-04-02","2017-04-06","Graphic Design / Web Design",2685,"RB-19570","TEC-AC-10003832","14.94"
677,"E84E97Db7bFADED","Hobbs Group","Brunei Darussalam","Polarized client-driven migration","2015-08-13","2015-08-15","Logistics / Procurement",1145,"CD-11980","OFF-AP-10000804","64.68"
678,"A3B8d27d51aae2f","Hanson, Newman and Bradley","Algeria","Customizable fresh-thinking task-force","2017-11-13","2017-11-19","Individual / Family Services",2135,"CD-11980","TEC-AC-10003614","22"
679,"083a6D31f06e9Ef","Winters-Mayo","Morocco","Managed cohesive neural-net","2016-12-23","2016-12-28","Computer Networking",6429,"CD-11980","FUR-FU-10003553","7.968"
680,"Cf0a4665dBF7eA5","Morrison-Cooley","Qatar","De-engineered encompassing hub","2016-12-23","2016-12-28","Maritime",6425,"CD-11980","OFF-BI-10004632","1499.97"
681,"F26d5291f783AF6","Daugherty LLC","Taiwan","Future-proofed 4thgeneration knowledgebase","2014-07-22","2014-07-24","Wholesale",1344,"DJ-13630","OFF-BI-10003305","26.632"
682,"dba9FaA3ACCB9fd","Dean LLC","Mauritania","Profit-focused multi-state groupware","2016-05-06","2016-05-10","Library",5297,"DJ-13630","OFF-ST-10002583","41.6"
683,"a9AACe4Ae9Da4E5","Herrera Ltd","Colombia","Cloned cohesive budgetary management","2014-11-28","2014-12-03","Military Industry",4066,"DJ-13630","OFF-ST-10004507","64.02"
684,"202711f5928a3Ce","Hartman Ltd","Nigeria","Down-sized coherent array","2016-04-18","2016-04-23","Supermarkets",404,"GT-14635","TEC-MA-10004125","6.99"
685,"dbD7B6dE8572A5e","Robles-Kane","Taiwan","Public-key scalable software","2016-04-18","2016-04-23","Mental Health Care",5835,"GT-14635","OFF-AP-10002457","6.84"
686,"5DBFfAD3Fed38C9","Williamson, Howe and Mckenzie","Wallis and Futuna","Secured full-range intranet","2015-12-27","2015-12-31","Ranching",9419,"MC-17845","TEC-AC-10003911","323.1"
687,"722A53cBc046caC","Carlson, Vargas and Carroll","Georgia","Sharable incremental interface","2015-12-27","2015-12-31","Ranching",9503,"MC-17845","OFF-LA-10001934","668.16"
688,"e5B3afFDE7c8b0B","Hardy Ltd","Saint Vincent and the Grenadines","Reduced modular hierarchy","2017-12-13","2017-12-18","Executive Office",7638,"MC-17845","OFF-PA-10000304","8.64"
689,"ad7efF8656d0CEb","Mcdaniel Inc","Sao Tome and Principe","Re-engineered 6thgeneration solution","2017-12-13","2017-12-18","Primary / Secondary Education",4900,"RA-19285","FUR-BO-10004015","38.88"
690,"11CFd4acB1B382a","Ortiz, Robbins and Burch","Namibia","Vision-oriented value-added toolset","2017-12-13","2017-12-18","Transportation",9661,"NP-18325","FUR-FU-10004071","201.04"
691,"26b1EbD5acBBB3b","Preston Inc","Northern Mariana Islands","Programmable grid-enabled capability","2017-12-13","2017-12-18","Mental Health Care",7936,"NP-18325","TEC-PH-10002033","12.96"
692,"3EdC8528529B302","Hunt LLC","Congo","Ameliorated contextually-based paradigm","2017-01-02","2017-01-04","Religious Institutions",6176,"NP-18325","OFF-ST-10002444","16.59"
693,"513f535882AFD7D","Turner-Brennan","Guyana","Focused encompassing flexibility","2017-05-30","2017-06-03","Packaging / Containers",1852,"AB-10165","TEC-AC-10002253","35.1"
694,"bc8cFBCeAf2d9AB","Walker-Marshall","Niue","Focused multi-tasking open system","2017-09-30","2017-10-06","Business Supplies / Equipment",8537,"AB-10165","OFF-PA-10000743","11.646"
695,"AfCBE39D8b0b2f6","Bolton-Odom","Botswana","User-centric reciprocal support","2017-06-20","2017-06-27","Utilities",7241,"JO-15550","OFF-AR-10003373","32.4"
696,"5022C998EdEAda1","Jackson Group","Austria","Universal optimal access","2017-06-20","2017-06-27","E - Learning",8940,"JO-15550","OFF-LA-10002312","503.96"
697,"8fAb31Bb8ff1cAb","Key Inc","United States Virgin Islands","Multi-layered tertiary interface","2017-04-04","2017-04-05","Alternative Dispute Resolution",3195,"JO-15550","OFF-EN-10000927","7.04"
698,"E0eC4e5DfFb76fc","Warner LLC","Malawi","Ergonomic executive flexibility","2015-11-13","2015-11-17","Glass / Ceramics / Concrete",2567,"JO-15550","OFF-LA-10003510","613.9992"
699,"BbB37875dD4E34b","Evans-Hardin","Luxembourg","Persistent non-volatile moderator","2015-08-28","2015-09-02","Investment Management / Hedge Fund / Private Equity",5866,"JO-15550","OFF-AR-10001118","470.36"
700,"BBB5AB4B0Aad7a3","Meza-Carroll","Azerbaijan","Exclusive 4thgeneration synergy","2017-09-24","2017-09-28","Packaging / Containers",8073,"JO-15550","OFF-BI-10001575","31.08"
701,"1deca49C981ED6C","Ferguson, Frost and Estrada","Sierra Leone","Intuitive system-worthy projection","2017-09-24","2017-09-28","Dairy",7383,"JO-15550","OFF-BI-10001982","7.3"
702,"cC88150B8ECad8c","Villa, Levy and Mays","Barbados","Networked demand-driven success","2016-12-11","2016-12-14","Packaging / Containers",4619,"Dl-13600","FUR-FU-10002960","73.536"
703,"A5eFE944AF3a2Cc","Chan-Coffey","Suriname","Customer-focused regional collaboration","2014-06-10","2014-06-15","Civic / Social Organization",1818,"AS-10285","FUR-FU-10003394","491.55"
704,"7dB53b8Ca40AB0D","Hopkins, Shea and Bishop","Bouvet Island (Bouvetoya)","Advanced web-enabled focus group","2016-03-11","2016-03-11","Venture Capital / VC",1878,"JK-15370","FUR-TA-10002774","30.336"
705,"3cd16e50ac72572","Blackwell-Carson","Japan","Switchable zero tolerance methodology","2017-12-15","2017-12-19","Oil / Energy / Solar / Greentech",3389,"BN-11470","OFF-PA-10001800","22.83"
706,"f8e394bbAbDB0B5","Huerta, Macdonald and Olson","Heard Island and McDonald Islands","Fully-configurable fresh-thinking core","2017-12-15","2017-12-19","Primary / Secondary Education",6932,"BN-11470","OFF-AP-10001469","54.32"
707,"0BE7686B0a6Ac5e","Harmon-Dillon","Niger","Vision-oriented regional contingency","2017-12-15","2017-12-19","Military Industry",9188,"BN-11470","TEC-AC-10002399","196.776"
708,"C6eB96aCC73BAa0","Bradshaw-Orozco","Burundi","Focused multi-state matrices","2016-10-30","2016-11-04","Information Technology / IT",3619,"DP-13165","TEC-AC-10003628","3.62"
709,"bfCDDA5fcd1719E","Clay-Bentley","Madagascar","Visionary disintermediate functionalities","2017-07-31","2017-08-04","Venture Capital / VC",734,"DP-13165","FUR-BO-10003272","11.54"
710,"E67E4dEad7f7aC8","Ayala-Bradshaw","Central African Republic","Object-based contextually-based system engine","2017-07-31","2017-08-04","Library",5977,"DP-13165","OFF-BI-10000050","849.95"
711,"E4aB704c16528fb","Stevens, Nguyen and Williams","Turkey","Diverse intermediate superstructure","2017-07-31","2017-08-04","Telecommunications",2567,"TH-21550","OFF-PA-10004071","11.01"
712,"F9ae27b0F6C2BDa","Hebert, Willis and Bates","Namibia","Configurable client-server time-frame","2017-10-19","2017-10-23","Mining / Metals",8012,"AP-10915","OFF-EN-10001219","39.624"
713,"a47abB5cC5b47a8","Lowery, Campbell and Cardenas","Sri Lanka","Streamlined coherent time-frame","2016-10-21","2016-10-27","Library",4494,"RS-19765","OFF-AP-10001154","242.136"
714,"8C61B6AD9F43f7d","Pruitt-Levy","Zambia","Triple-buffered scalable capacity","2016-10-21","2016-10-27","Wholesale",5827,"RS-19765","TEC-PH-10003012","12.39"
715,"ef56BDcE48dE5fF","Neal-Nicholson","Central African Republic","Implemented homogeneous concept","2016-10-21","2016-10-27","Wine / Spirits",5523,"RS-19765","TEC-AC-10001606","19.96"
716,"0Aab0BAaD1D0622","Lopez-Taylor","Bahrain","Mandatory uniform data-warehouse","2016-10-21","2016-10-27","Import / Export",4813,"Dl-13600","OFF-BI-10003355","340.92"
717,"2D2dDf75458FEFF","Nelson PLC","Zimbabwe","Horizontal upward-trending collaboration","2014-11-05","2014-11-10","Maritime",511,"SV-20365","FUR-FU-10000010","273.568"
718,"96Ea3D3D5BcDfAB","Koch, Stephenson and Wilcox","Portugal","Synergistic demand-driven leverage","2014-11-05","2014-11-10","Biotechnology / Greentech",3930,"KC-16540","FUR-FU-10002253","13.194"
719,"0eE2Bc3C819DB3B","Kim, Santana and Coleman","Libyan Arab Jamahiriya","Switchable bifurcated hub","2014-11-05","2014-11-10","Arts / Crafts",3192,"CK-12325","OFF-BI-10001658","1080.096"
720,"44b829ad3ABbDF3","Middleton PLC","Benin","Profound impactful adapter","2014-11-05","2014-11-10","Medical Practice",6412,"CK-12325","FUR-FU-10000246","51.56"
721,"D8Bf7AEBbBaEEf0","Tanner-Hanna","Indonesia","Monitored local collaboration","2014-11-05","2014-11-10","Alternative Dispute Resolution",5429,"RD-19810","OFF-PA-10004092","58.416"
722,"ACd06BbA8bcF9Ee","Simmons-Farmer","Togo","Centralized impactful architecture","2016-11-07","2016-11-12","Higher Education / Acadamia",8162,"MP-17965","FUR-TA-10000198","57.584"
723,"A32fecebff1Cb82","Salas-Zamora","Mali","Open-source stable focus group","2016-08-12","2016-08-14","Facilities Services",8973,"MP-17965","OFF-ST-10000036","37.312"
724,"bda0bDC8fCfE2ef","Finley, Gibson and Stanton","Solomon Islands","Fundamental non-volatile customer loyalty","2016-05-30","2016-05-31","Music",4490,"MR-17545","FUR-FU-10000222","79.96"
725,"e9A2CFF3Ad949dF","House, Luna and Obrien","Saint Helena","Configurable even-keeled Local Area Network","2016-05-30","2016-05-31","Tobacco",7071,"SC-20695","OFF-SU-10004664","223.96"
726,"699E5B0Fe674695","Henderson, Garrison and Melendez","Cocos (Keeling) Islands","Intuitive human-resource methodology","2017-11-12","2017-11-14","Publishing Industry",9686,"JF-15355","OFF-EN-10001141","221.024"
727,"33B92c3FcCbb89a","Oconnell-Leonard","Malta","Reduced intangible function","2016-09-22","2016-09-26","Program Development",6499,"JF-15355","TEC-PH-10002170","18.96"
728,"BDf0A8f19a6EdFC","Brady and Sons","Mauritius","Secured user-facing secured line","2016-02-16","2016-02-20","Shipbuilding",5711,"EG-13900","OFF-PA-10001954","326.646"
729,"1Be6a4d6E6E3c83","Huber, Ferrell and Eaton","New Caledonia","Stand-alone multi-state moderator","2016-02-16","2016-02-20","Events Services",4978,"EG-13900","FUR-TA-10002228","89.97"
730,"b660c6fFcBEdEe4","Jensen Group","Peru","Programmable context-sensitive initiative","2014-12-22","2014-12-26","Consumer Services",569,"EG-13900","OFF-ST-10004634","296.712"
731,"aFC46D7fACeCD9b","Blevins, Compton and Peck","Korea","Digitized user-facing middleware","2015-12-05","2015-12-11","Public Relations / PR",9178,"EG-13900","FUR-CH-10002965","12.224"
732,"CFDC39F4995fBac","Mann-Hobbs","Sri Lanka","Up-sized user-facing frame","2017-09-17","2017-09-20","Packaging / Containers",7171,"EG-13900","OFF-LA-10001317","89.97"
733,"cBd16B4174DED61","Shaw, Yang and Morton","Cuba","Self-enabling composite alliance","2017-12-02","2017-12-04","Gambling / Casinos",8841,"DS-13030","OFF-ST-10000736","286.86"
734,"f23Aac06f6aa721","Hale-Hurley","New Caledonia","Open-architected incremental structure","2017-12-02","2017-12-04","Fundraising",1151,"DS-13030","TEC-AC-10003610","979.95"
735,"a483cd7F7b486b4","Davis-Mclean","Ethiopia","Ergonomic systemic hardware","2017-12-02","2017-12-04","Security / Investigations",3427,"DS-13030","OFF-BI-10003982","4.36"
736,"eA1f8061FB23fd4","Pena, Davies and Perry","Uruguay","Upgradable optimizing approach","2014-09-29","2014-10-04","Mechanical or Industrial Engineering",5067,"DS-13030","OFF-BI-10003291","10.048"
737,"F40fC5a648c53F3","Glover-Castaneda","Aruba","Ergonomic national productivity","2014-09-29","2014-10-04","Research Industry",6515,"DS-13030","FUR-BO-10001619","807.75"
738,"9f6Bcacc16617a5","Conner-Murphy","Nicaragua","Synchronized scalable monitoring","2017-11-14","2017-11-19","Shipbuilding",3921,"DS-13030","OFF-BI-10000138","34.24"
739,"6bDeEB7334ec8A1","Graves LLC","Cambodia","Reverse-engineered mission-critical extranet","2014-08-20","2014-08-25","Plastics",7150,"GZ-14470","TEC-AC-10001383","500.24"
740,"DFCaDAD69fE1D2A","Guerra, Drake and Rangel","Cambodia","Networked user-facing application","2014-08-20","2014-08-25","Warehousing",305,"PO-19195","OFF-LA-10003223","20.12"
741,"CA33A2179c10DAA","Ford PLC","Lithuania","Operative real-time throughput","2014-08-20","2014-08-25","Think Tanks",3691,"PO-19195","OFF-ST-10002743","896.99"
742,"f735adc8E8d53F4","Giles, Ingram and Figueroa","Kyrgyz Republic","Adaptive mobile methodology","2014-11-19","2014-11-22","Railroad Manufacture",9719,"PO-19195","OFF-BI-10004094","5.88"
743,"ce8fEAC6b8C8e44","Simpson, Macdonald and Key","Jordan","Exclusive demand-driven moratorium","2015-06-29","2015-07-03","Import / Export",3289,"SS-20875","OFF-SU-10004498","269.98"
744,"23A677cECd2bcac","Martinez-Boone","Ecuador","Synergistic systematic analyzer","2017-03-16","2017-03-21","International Affairs",6346,"SS-20875","OFF-PA-10002615","310.12"
745,"eaa4e1Cf00eE3C2","Wilkins LLC","Bouvet Island (Bouvetoya)","Mandatory dedicated customer loyalty","2017-03-16","2017-03-21","Sporting Goods",7349,"SS-20875","OFF-PA-10004971","70.464"
746,"a079E193B967d3c","Brooks-Riggs","Tunisia","Face-to-face intermediate collaboration","2017-03-16","2017-03-21","Maritime",1912,"SS-20875","OFF-SU-10004261","19.68"
747,"E898490F4B5CCBB","Fields-Townsend","Ethiopia","Sharable responsive encoding","2017-03-16","2017-03-21","Food Production",4635,"MH-17785","FUR-TA-10002607","140.67"
748,"CaD9CFce4E830Ea","Howard-Patton","Slovenia","Front-line static ability","2015-11-08","2015-11-12","Legislative Office",1808,"MH-17785","OFF-ST-10001809","4404.9"
749,"Dd7B5CBf5bc8FB8","Park-Gomez","Georgia","Focused 24/7 leverage","2017-11-28","2017-12-02","Luxury Goods / Jewelry",8228,"PB-19105","TEC-PH-10000004","62.65"
750,"bA907c2aCBc34bA","Huerta-Stephens","Central African Republic","Centralized stable budgetary management","2016-06-16","2016-06-22","Industrial Automation",2090,"RF-19735","OFF-BI-10003638","9.45"
751,"385e653DeD0Cd95","Holmes Ltd","Taiwan","Phased homogeneous Internet solution","2017-01-21","2017-01-25","Telecommunications",7901,"RF-19735","FUR-FU-10003577","268.576"
752,"66A20e88e4aF33E","Vazquez, Mendez and Morris","United Arab Emirates","Pre-emptive zero-defect workforce","2017-11-24","2017-11-24","Fundraising",6978,"RF-19735","OFF-AR-10003478","364.08"
753,"BBBc6F2b5B4BEaF","Choi-Briggs","Saint Kitts and Nevis","Streamlined dynamic installation","2017-11-24","2017-11-24","Computer Software / Engineering",1377,"RF-19735","OFF-BI-10000546","71.088"
